movie,sentiment,comment
Ölümcül Oyun,negative,"Film sıkıcı değil , heyecanlanıyorsunuz , tahmin etmeye çalışıyorsunuz bir sonraki sahneyi fakat oyunculuklar gereğinden fazla abartılmış.. Hani bir oyuncu değilsin ama bir filmde oynarsın varını yoğunu ortaya koyarsın ya sırf ünlü olmak için , tanınmak için.. Sanki oyuncuları tanımıyor muşuz gibi böyle bir abartı içine girilmiş ve sadelikten çıkılmış açıkçası.. - Zenci abimiz dışında - Sırf bu yüzden puan bu kadar düşük.."
Ölümcül Oyun,negative,Kısa ama öz bir yorum yazayım . Kesinlikle vakit kaybı...
Ölümcül Oyun,negative,Yer yer tatmin etse de yine de beğendiğimi söyleyemeyeceğim.
Ölümcül Oyun,negative,"Soundtrack'i ve vermek istediği mesaj olmasa, yerden yere vurabileceğim bir film.Fena olmayan bir ilk yarı, "
Ölümcül Oyun,negative,"ati, iyi çiftimizin, kötü adamları, mafyayı haklaması öyle abartılı ve saçma ki.Sanki küçük afacanların, büyük kötü adamları yakaladığı bol komedili, çocuk filmlerindeki tuzaklar hazırlanmış.Başlarına iş açan çiftimizin, bu cesareti n"
Ölümcül Oyun,positive,dinlemenizi tavsiye ederim. Serena Ryder - For You..
Hesaplaşma,negative,Elinizde iyi oyuncular ve aslında mantıklı iyi bir konu var..Ama gelgelelim işleniş sıfır..Ağır aksak ilerleyen bir film..Sanırım bu yönetmenin kabiliyetinden kaynaklanıyor..Tabi senaryoda daha can alıcı sahnelerle süslenebilirdi.Kısacası Kurt Russel’a yazık olmuş:(
Hesaplaşma,positive,Sevdiğim bir polisiye-dramı olmuştu. Oyuncu kadrosu da sağlam...
Hesaplaşma,negative,walla sinemaya gitmeye değmez ama cd si filan elinize geçerse kurt le hasret gidermek için izleyin derim
Hesaplaşma,negative,"Bu film, Slyvester Stallone ve Robert De Nironun oynadığı Cop Land ayarında bir film galiba."
Hesaplaşma,negative,"...türün klişe kalıpları dışına çıkamayan, Kurt Russell'ın iyice yaşlandığının ve eski sempatisinin kalmadığının sinyallerini veren bir yapım. Aslında senarist David Ayer, 'Training Day' ile çok daha sıkı dialoglarla örülü bir iyi polis- kötü polis vakasına imzasını atmıştı bir önceki sene. Ancak tv filmi olarak çekildiğinde seyircisine belli bir tad verebilecek böyle bir polisiye yapımın, filmografisinde çoğunlukla orta karar filmlere imzasını atan Ron Shelton'ın ellerinde şekillenmesine de pek şaşmadım doğrusu...(4/10)"
Hesaplaşma,negative,öyle aman aman bir şey değil yaa
Hesaplaşma,positive,"film kısaca amerikan polisleri arasındaki hesaplaşmayı anlatıyor.anlatılabilmiş mi ? biraz eksiklikler var. örneğin film çok ağır ilerliyor.daha akıcı olabilirmiş,sürükleyici değil insan  filmin sonunda ne olabileceğini hemen tahmin edebiliyor.ve bunun gibi eksiklikler var.Ama müzikler çok iyi kurt russel ın oyunculuğu göz dolduruyor. bu filmle ilgili karar sizin izlemeseniz birşey kaybetmezsiniz ama kurt russel hayranıysanız ve polisiye filmlerden az da olsa hoşlanıyorsanız izleyin derim saygılar.6/10"
Hesaplaşma,negative,"Bir geceyarisi izlerken kendi kendime ''David Ayer filmlerine ne kadar da benziyor,keske senaryoyu ona yazdirsalarmis'' demistim,senaristin o oldugunu bilmeden.Bu açidan bakildiginda Ayer'in çok basarili oldugunu söylemek zor,''Dark Blue''dan önce ve sonra yazdigi ''Training Day'' ve ''S.W.A.T.''ta daha iyi is çikarmisti.Ron Shelton'in da bu polisiyeye bir sey kattigi söylenemez.[spoiler]Filmde Eldon'in kürsüde adam öldürdügünü itiraf ettigi bir sahne var ve o sirada kürsünün arkasinda bulunan polisler hiç istiflerini bozmadan ya ellerindeki kagitlarla oynuyorlar,ya da öylece Eldon'i izliyorlar.Böyle bir yönetmenlikten bahsediyoruz.[spoiler]Yine de çok sik film çevirmeyen,hatta kariyerine zaman zaman üçer-dörder yillik aralar veren Kurt Russell için izlemek lazim bence,yoksa çok daha iyilerini bulmak zor degil."
İhanet,positive,film biraz durgun olsada yinede güzeldi. konusunun gerçeklere dayanması filmi izlemeye değer kılıyor.
İhanet,positive,chris cooper  oyun culugu herzaman kigib  muhteşem  filmde   cok aksiyon olmasada  türünün iyi filmlerinden biridr
İhanet,positive,biraz ağır giden bir film olmasına rağmen aksaklıklar yoktu. çok keyif vermediysede izlerken sıkmadı.
İhanet,positive,Bir insan ne kadar dinden bahsederse o kadar tehlikelidir.Bu tezi tamamen doğrulayan bir film.Her dinde aynı şeyler oluyor demekki.Mutlaka izleyin derim.Kurgu çok iyi olmuş.Daha ne diyeyim.
İhanet,negative,yansıtsal bir film olmasına rağmen oldukça sıkıcı işleyen bir konuydu rölativitide de tekniksel açıdan da tatmin edici öğeler yoktu pek aksiyon ve gerilim sahneleri de olduğunu söyleyemeyeceğim ben sıkıldım gitmeyi düşünen arkadaşlar varsa peşinen söyleyeyim ''sıkıcı''
İhanet,negative,güzel ama daha çok belgesel gibi.ajanı nasıl yakaladıklarını ihanet edenin başına ne geleceğini anlatmak ister gibi bir senaryo. Ajanın neden bunu yaptığına bir açıklama yok.Kişilik bozukluğu  olan birinin sadece bunu yapabileceğini ima etmeye çalışmışlar.Normal bir sağlıklı amerikalı bunu yapmaz gibi düşündürüp kendi toplumunu rahatlatmak ve halkı etkilemek için yazılmış bir senaryo.Eminim gerçekte başka durumlar vardır.Oyunculuk gayet iyi.Ama çok çok özel bir yanı yok.Biraz yavaş Ama bu casusluk da böyle bir şeydir.Polisiye değil her an aksiyon olsun. ama yinede izlenebilir bir film.
İhanet,positive,Film gercekten iyi kurgulanmış ama heyecan fazla yok ama izlenmeye değer bir film
İhanet,positive,"Ben bu filmi Kurgu, Senaryo ve oyunculuklar açısından başarılı bulduğumu söylemeliyim. Özellikle Ryan Phillipe ve Chris Cooper adeta döktürüyorlar. Ancak, film aksiyon ve gerilimle tansiyonu yükselteceğine, sadece gelişmeleri anlatmayı (adeta bir Roman gibi) tercih ediyor ve bu da filmin temposunu olağanüstü düşürüyor. Filmin sonunda ise Kötü Kahramanımız Cooper'ın çok kolay (!) yakalanabilmesi adeta hiçbir mücadele olmaması da filmin en gülünç (!) yanı diyebilirim. Sonuç, film vasatın biraz üstünde ancak izlenebilir."
İhanet,positive,"oldukça güzel bir film. sıkılmadan izlenilebiliyor.
laura linney role  yakışmış.  bütün casting kusursuz.
 bazı noktalarda açıklama yetersiz final de biraz havada kalmış gibi... 9/10"
İhanet,negative,Filimin ismine bakıpta güzel bir senaryo beklemeyin çok ağır ilerleyen sıkıcı daha başından ne olcağını hemen hemen herkesin kestirebilceği vasat bir film zaten filmin yarım saati kilisede geçiyorsa bir onbeş dakikasıda kilise sohbetleriyle geçiyor hiç tavsiye etmen tamamiyle zaman kaybı derim
İhanet,positive,Bu puanı haketmeyen güzel ve sürükleyici bir film.tavsiye ederim...
İhanet,positive,çok iyi bir filmdi.oscar alması da gerekirdi.çünkü casusluk filmde çok iyi yapılmış ve chris cooper filmde çok iyi bir ihanetçi rolüne sahip.ayrıca ryan philippe yerine colin farrell yada Tobey Maquıre kullanılabilirdi.
İhanet,positive,nasil olurda bole kotu oy alır anlamam imdb de bile baya yukarda bir film zaten izlerseniz anliycaksiniz ki kesinlikle izleyin bence....10/8
İhanet,positive,bence film durgundu ama bi bakıma güzeldi beğendim.
İhanet,positive,"Klasik bir ajan filmi gibi gözüksede,iyi ve sürükleyici anlatımı,zaman zaman artan temposu ile sahip olduğu puanın üzerinde bir yapım.10/8"
İhanet,negative,film sıkıcı fakat konu iyi..bir yandan sıkılıyorsunuz bir yandan da nasıl bitecek diye izlemeye devam ediyorsunuz..en iyi alacağı puan 6dır..
İhanet,positive,Film durağan seyrediyor ama Chris Cooper çok başarılı...
İhanet,negative,Başta merak uyandıran ama arkasını getiremeyen bir film. Daha iyisini mutlaka bulacaksınızdır bence.
Şeytan,positive,dönemin kısıtlı imkanlarıyla korkutmak amacıyla çekilmiş fakat şahane bir komedi filmi olmuş. trash film diye tabir edilen kategorinin bence iyilerinden. filmde o kadar saçmalık varki izlerken çok güldüm. küçük oyuncu canan perver filmin en iyisiydi yaşına rağmen en iyi performansı o sergilemiş. gülmek isteyenler dünyaca ünlü exorcist filminin bu türk versiyonunu mutlaka izlesin..
Şeytan,negative,filmin güldürmek amaçlı yapıldığını zanetmiyorum ama korkunç bir film gibi bişey olmuş
Şeytan,positive,"Bu filmi izledikten sonra keşke zamanında böyle filmler daha çok çekilseymiş dedim. Tamam özgün bir hikaye değil ama en azından yüzlerce (belki binlerce) Yeşilçam filmi arasından farklı birşey aradığımızda karşımıza çıkan 10-15 filmden birisi. Bu bile filmin değerini yükseltmeye yetiyor bence. 
Exorcist'in daha hafif ve de Türk versiyonunu seyretmek isteyenlere."
Şeytan,positive,"o dönemin seyircisini korkutmuştur belki ancak şimdi izlediğimizde gerçekten de gülüyoruz çoğu yerde.özellikle diyalogların bazıları anlamsız olduğu için komik geliyor insana.bir nevi taklit olsa da yine de metin erksanı takdir etmek lazım,sonuçta türkiyeye korku sineması kültürünü getirmeye çalışmıştır taa o zamanlardan.hristiyanlık yerine müslümanlıkın koyulduğu ve bunun birkaç yerde ön plana çıktığı(özellikle ayin sahnesi),bunun dışında amerikan yapımının her yönüyle aynısı bir film,the exorcisti beğenenler bir de türk uyarlamasını merak edip izleyebilirler,sonuçta büyük ihtimal beğenmeyeceksiniz ancak kendi tarihimizdeki önemli bir kültü de görmüş olacaksınız.bu arada filmin en iyi oyuncusu bence küçük güldü :)"
Şeytan,positive,"küçüklüğümüzde çok korkutan, büyüdüğümüzde çok güldüren bir film olarak ilginç bi yapısı var :))"
Şeytan,positive,orjinal filmden bile daha iyi bir türk uyarlaması. özellikle aristokrat anne tiplemesi ve efsane tuğrul bilge karakteri. Agah ün din adamı rolünde çok karizma...izleyin 10 - 10 verdim.
Şeytan,negative,exorcist in turkiye uyarLamasi ama basaramamisLar acinacak derecede guLdurucu bir fiLm oLmus!
Sapık,positive,İlk filmide görmüştüm. Buda günümüz versiyonu. bence güzel film.
Sapık,negative,ben ilk orjinalini daha çok beğeniyorum.bu versiyonuda tv de denk gelip izledim .otel odası o kadar  çok benziyorduki görür görmez bu film sapık demiştim...
Sapık,negative,filmin ilk yarisi kizin oele yolculugula geciyor sadece ve gercekten cok sikici.ikinci yarida filmin adina yarasir olalar olsada cok sade ve yavas ilerliyor film.3/10
Sapık,positive,ya bu filme nasıl kötü diyebilirsiniz başyapıt bence
Sapık,negative,ilk filmin maalesef kopyasının kopyası olmuş yani eğer gus van sant o kadar iyi b yönetmense yeni vede daha orjinal fikirler taşıyabilirdi....
Sapık,positive,Bence filmin ilk başları çok sıkıcıydı ama sonlarına doğru çok heyecanlandı It is a great.
Sapık,negative,Gerilim filmi olarak iyi diyebiliriz..Müzikler olayı gerçekten farklı bir hale getirmiş. Türün meraklıları için iyi ama bu türe meraklı değilseniz sıkıcı gelebilir.
Sapık,negative,çok kötüydü...hele sonu!!!!!!!!!
Sapık,negative,fılm fena değildi unlu sahneler iyi yansıtılmış ama ilk cd sıkıcı hiçbir korkunç yer yok ama ikinci cd çok iyi ünlü sahneler çok iyi ama kadını ceset çıktığı yer biraz korkunç.Sonuç olarak film korkunç değil ama sapık öğkusunu iyi yansıtmış.
Sapık,negative,1960 siyah-beyaz çekimini hiç bişeye değişmem...1998de çekilenini keşke hiç izlemeseydim...İzleyecek olanlarada söylüyorum kesinlikle ilk önce orijinalini izleyin...Eğer tatmin olmadıysanız arkasından bu filmi izleyin aradaki farkı anlayacaksınız...
Sapık,negative,Orijinal film ile birebir aynı sahneleri çeken yönetmen Sant. Eleştirmenlerin gazabına uğramıştı zamanında.
Sapık,positive,ilk filmi daha güzel 10/7
Sapık,negative,"filmden daha fazla heyecan ve gerilim bekliyodum ama beklediğim gibi çıkmadı.üstelik filmin adı sapık ama sapık rolündeki adam bi tecavüzcü değil psikopattı.boş vakit geçirmek için izlenebilir,izlenmesede bişey kaybedilmez sonuç olarak vasat bi film10/5"
Sapık,negative,Belkide Hitchcocka olan büyük hayranlığından hiç birşeyi değiştirmeden modernize etmeden böyle bir film çıkardı Sant ama en basit tabiriyle olamamış bir yeniden çevrim.Keşke hiç çekmeseydi dedirtilen bir yapım.
Sapık,negative,van sant iyi bir efektçiydi ama çok iyi bir yönetmen değil iyi yönetmen olduğunu ispat etmek istiyorsa orjinal fikirler bulmalı
Sapık,negative,"gus van sant'in, sinema tarihinin en iyi filmlerinden birini plan plan her karesini tekrarlayarak, gunumuze uyarlamasina hicbir anlam veremedim dogrusu. Ha bunu eski filmleri seyretmeyen gunumuz gencligi icin yapmis olabilirler belki ama bu haliyle bile film yine de her yonuyle etkileyicilikten yoksun bir gorunum sergiliyor. Orjinal 'Psycho'yu sevenlerdenseniz uzak durun derim... (4/10)"
Sapık,negative,bu filme yapılan yorumlara aynen katılıyorum nedir buyorumlar yönetmen gus van sant filmi aynen çekmiş ve oyuncu seçimi berbat vince vaugn dan sapık olur mu?
Sapık,positive,"öncekinin renklisi , renkler güzel olmuş:)"
Sapık,negative,orjinaL sapık fiLmini izLemedim... sonradan cekiLeni boyLe surukLeyiciyse orjinaLi nasiL tahayyuL edemiyorum...
Sapık,positive,RENKLİ FOTOKOPİ YANİ İLKİNİ BEÐENEN BUNU DA SEVER BENCE ÇOK GÜZELDİ GERÇEKTEN GERİLDİÐİMİ HİSSETTİM SON DÖNEM SAÇMA KORKU FİLMLERİNE BİN BASAR
Kabus,negative,"Madem korku filmlerindeki bütün klişelerden yararlanarak bir senaryo ortaya çıkardın ve bunu beyazperdeye taşıyacaksın.Bari oyunculuk,görüntü ve kurgu gibi senaryo dışındaki diğer parçaları düzgün olsun.Ama ne mümkün;sahneler kopuk,görüntü yönetmeni ne iş yapmış merak ediyorum.Oyuncular kötü,anlatım zayıf,neresinden tutsanız elinizde kalır,öyle kötü bir film...3/10"
Kabus,negative,"Filmde ters köşe yapmaya çalışmışlar. Ancak film bazştan beri çok sahte ilerliyordu. O yüzden sonu da bir etki yapmadı. Kurgu yönetemen, oyunculuk ve akışı çok başarısızdı."
Utanç,positive,Gerçekten etkileyici ve çarpici bir film .Michael Fassbender bu zor rolü çok iyi oynamis . Steve Mcqueen'in mizanseni tartisilmaz ve bizi gerçege dogru sürükleyen bir sürü çarpici sahne sunuyor. Gerçekten güzel bir film
Utanç,positive,"Öncelikle Michael Fassbender oyunculuk açisindan bu filmde harika bir is çikarmis. Kendisini gelecegin yükselen yildizlarindan biri olarak görüyorum. Bunun disinda film ilginçti. Sunu belirtmeliyim ki filmdeki birçok detay izleyicinin yorumuna birakilmis: cevapsiz sorulardan, ucu açik sonlardan hoslanmiyorsaniz izlemeyin. Ayrica filmde çiplaklik ve cinsellik içeren birçok sahne var, aile ile izlenmesini tavsiye etmiyorum. Sahsen ben filmi begendim, oyunculuklar ve müzikler çok iyi, konu da fena degildi."
Utanç,negative,"Benim için tam bir hayal kirikligi , Hunger'i çok sevmistim ama bu filmde Steve McQueen seksin bir aliskanlik olarak çok da zevkli olmadigi ve bunun çocuklukta alinmis bir yaradan kaynaklandigina dair bir bakis açisiyla ilerlemis . Biraz fazla kolayci buldum"
Utanç,positive,"Utanc filimini dün sinemada izledim ve cok begendim. Filimde seks bagimlisi bir reklamcinin Hayatindan bir kesit aktariliyor. Brandon, ciddi bir iliskiye girmeyen daha dogrusu ciddi beraberliklerden korkan ve sorumluluk almak istemeyen, new york ta yasayan yapayalniz bir erkektir. Ta ki kizkardesinin ani ziyaretiyle bir anda yasam standarti degisir. Kiz kardesinin onun evine yerlesmesiyle kensisini kapana kisilmis olarak görür. Filimde ilgimi ceken bir olaya deginmek istiyorum: Brandon´un yasadigi mekan sanki onun ic dünyasini anlatiyor, yani soguk ve sevgiden yoksun ve yalniz...."
Utanç,negative,KİM BEĞENMİŞ BU FLİMİ  YAZIK ZAMANIMIZA  SENARYO BERBAT  DİYALOĞ YOK  SEKS BAĞIMLISI BİR ERKEK VAR ORTA DA  BAŞKA SEYİRCİYE NE VERDİ BU FLİM  ÇOK YÜZEYSEL  KİMSEYE TAVSİYE ETMEM ZAMANINIZA YAZIK  ÇOK DAHA  GÜZEL BİR FLİM İZLEYEBİLİRSİNİZ
Utanç,positive,"Alisilagelmisin disinda bir film , büyüleyici bir yapim , iki etkileyici yorum ve iyi bir senaryo
Basi sonu olmayan entrikalar beklemeyin , sürükleyici bir ritimle sallana sallana ilerleyen bir film"
Utanç,negative,"ne yani filmde iki kıç gördünüz diyemi bu beğeniler..sanatsal soyunmalar ve halt yemeler..sanki kendi alanında çekilmiş ilk film, görmemiş gibi davranıyoruz.hemen wawww,muhteşem,büyük sanatçı.özellikle ""eleştirmen ali""fetihe müsamere diyo bu sıradan basit,ve konusu fetihin yanından bile geçemiyecek film yere göğe sığdırılamamış.vay be btün patırtı bumu.adam işerken bile göründü ""wuuuu başyapıt""..söyliyeceğim yönetmene fetih filminede koysun bi kaç işeyen adam bakın nasıl olur başyapıt..yada meral okay gibi fatihin hayatını sadece haremden karı kız kovalamaktan ibaret gösterseymiş daha gerçekçi olurmuş ve siz muhteremlere beğendirebilirmiş..kabul ediyoruz fetih filmindede eleştirilicek noktalar var..bunlar fatihi ve tarihimizi eksik değil fazlasını anlatmamasıydı..ama yok okul müsameresi yok kıl tüğ denicek kadar kötü bi film değil.."
